Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
60911,B001T4UMM2,A3H5CNIZ2U2Y7T,Sharon Emery,3,3,5,1295913600,BETTER THAN LASER WHITENING,"I have been using these for every day for the past 3 years with my 3 dogs, two over 60 pound pit bulls and a little Jack Russell mix.  I split the chew into 1/4's and each dog gets 1/4 after breakfast and dinner.  My dogs' teeth and breath are perfect, the 7 year old is often mistaken by his teeth as being many years younger.  I buy these at Costco for 1/2 the Amazon price....and my dogs also get rawhide Chews and big knuckle bones to complete the teeth cleaning process.  Never had ANY problem with allergies or choking, but these are pretty big bones to give a dog, even a gobbler dog.  Try cutting them smaller even you give the entire bone at a sitting.  These are GREAT!!"
358130,B0032CJPOK,A1PUMEVBUCTNYV,Bridgiebaby55,0,0,5,1303689600,Good Good,Good formula. Was there when Similac organic was not available on the shelves and doesn't contain beetle parts like similac.
194715,B003762ZJI,A2Q5GQI9K0TMQQ,Matthew Sheen,1,1,5,1302393600,LOVE IT,"it's really not whether i like it or not, it's about my four cats and since i buy this, literally, by the case, i'd say they LOVE IT!!!!"
3944,B001L1KH6Y,A1709EDS0XXRDZ,Erin,0,0,5,1320364800,One of the best coffees!,My husband jut loves this coffee!  I purchased it for him and I actually loved it.  I am a HUGE Starbucks fan but this also does the job for me.  I would highly recommend this product.
491755,B001SAX0EE,A3OD3HNHVSYJCR,"AMJ ""amazon junkie""",2,2,5,1284249600,Best Mushroom Boullion,"As a vegetarian, it's sometimes hard to build complex flavors in soup.  Meat is very flavorful.  But these little cubes solve the problem for me.  The flavor is rich and authentic, and the intensity of flavor is just right - not salty, not to weak, not too strong.  I use these in barley soup, asian soup, ""meat"" loaf, ""meat"" balls, anything that needs a rich flavor.  They make a great and easy home-made ramen noodle bowl, as well.  These are better than any vegetable boullion I have found in any brand.  I wish they weren't so hard to find!<br /><br />One thing to note is that these do list MSG in the ingredients.  If you're sensitive to MSG, these are not for you."
354493,B000G18NR0,A2ETWHCF8U5MBQ,Charlotte Graham,0,0,5,1330646400,Delicious!,"It is fantastic, quick to make (no need to add water), and vegan friendly! I will be keeping my pantry stocked with this for sure!"
224569,B00469QW58,A375FYQELZM9R4,A. Heimann,0,0,5,1339372800,hard to find condiment,"I got this as a favor to an old friend.  It seems that this is very hard to find in the stores in Florida.  The package arrived promptly and in excellent condition.  My friend loved it, and was thrilled that I was able to locate it."
426563,B000A7B5UM,A2GEDJ3QKFRMSJ,Larry J. Ince,15,17,5,1191715200,"Nourishing, Healthful, Deliscious","Experts agree that conventional salt, sea salt, and himalayan crystal salt are very different substances. All three have been analyzed microscopically and nutritionally.Himilayan Crystal Salt was the most nutritive, while the conventional salt and sea salt were not. However, knowledge is easily to verify these days without the need for biased opinion. The science is in, it's tops for trace minerals and thus nutrition; and for this culinary artist my opinion is it is simply deliscious."
316401,B003OZYVE4,AEBRFVNC7SVR3,"Billy Neal ""William""",0,0,5,1326499200,love them,I love soda because of the bubbles... but don't like gaining weight because i like bubbles. this is a great product to cure my bubble need and tastes pretty good as well! you really cant go wrong.
338805,B002CYLV5U,A39MB61G68XLS4,Lingering Lethal Poisonous Lene of Death,7,8,5,1294963200,"Princess: ""Do I love this? YES!""","When Princess came to me, she was on mostly dry food. She didn't seem to interested in her food, and used to dump it into her water before eating it. Her previous foster mum suggested I get her moist food. Then started the search. I purchased cans and pouches. And she didn't seem to interested in most of them. I did find pouches she liked, but they were discontinued. So I found these, and Princess just love them!<br /><br />The thing that Princess likes is the texture. The pouch consists of a square of grain-free food and sauce. The square is about 1cm by 1 cm. The recommendation is to give one pouch per 4 pounds per day, which should be 2 pouches for my 9 pound cat. Well, I tried that, but she put on weight. So I give her 1 pouch per day, plus as much grain free dry food as she likes. She's lean and active, and loves her pouches. I pay an arm and a leg for it, but as long as my Princess is happy, I cannot complain. I've tried cans in the same brand, and she just looks at me like I am crazy. She definitely love this brand, and get different taste every day. And a happy cat makes a happy mum :)"
266527,B001M050CU,A3ICXA05108QHJ,Judy Tomlin,0,0,5,1256947200,Hot Cocoa,This is the best fatfree cocoa! I have had the other's and this is the best tasting one out there for the calories! I recommend it to anyone who is on a restricted diet or is just watching calories.
452530,B000YSTGGW,A3SSH271PQFG3W,J. Motina,0,0,5,1243123200,Great Stuff!,"The cereal is great and my baby loves it.  You have to spend a bit of extra time when mixing with formula or water so that the mixture is smooth, but otherwise, I've been buying only this one for at least 9 months."
453052,B003D4MYLS,APXX6QDLPIABI,"3 dogs, 1 kid mom",1,1,5,1336780800,Great stuff!,"I read a lot of reviews before I had had enough of the overkill. This is good stuff. It's good hot or cold. If you like mint tea, it is plenty minty. I don't even notice I am drinking green tea (which for me is the way I like it -- I want the benefits of green tea with only the taste of mint...)"
221119,B000SR10YA,AKH4BTY3E72VJ,T. H. Johnson,0,0,5,1333584000,Only daifuku I like!,I've tried a variety of Daifuku and Melon is the only flavor I love. The Rice cake is mildly sweet with a thick jelly like texture you can squeeze in your hands with a light corn starch coating so it won't stick everywhere. The Melon filling is sweet with a light melon flavor sort of like gum that you can't chew. I don't know if I'm turning you on or off to the product but it's very delicious and sometimes I like to eat the filling separate from the cake. They are both quite good on their own and neither overpowers the other in flavor.
211730,B0049Z1MGI,AZ10EW9ZXWG5M,Chef Brammer,3,3,5,1338163200,Perfect and easy to use,"My family has used this for years on our Thanksgiving turkeys.  We typically inject them the day before and let it marinade overnight.  Then we deep fry it after rubbing the dry spice on the Turkey.  It seriously makes the best turkey, my family and friends rave about it.  If you have any reservations I promise you won't be disappointed.  The turkey always turns out moist and very flavorful, not to mention the ease of use.  I have read reviews that say the needle is reusable and it is, but it really is not that great.  My wife and purchased a nicer one from Crate and Barrel and since we use this stuff so much it was definitely worth the $30.  It is also great on chicken of any kind and I have used it on duck as well.  All of the above turned out great.  Just make sure that if you are roasting your poultry to dump whatever you don't use in the pan with it while roasting, it works great to baste as well.  Hope this helps."
147351,B003IMV6S2,A1B6SZWUZNTCAE,Jake,0,0,5,1312416000,HICKORY HARVEST,Hickory Harvest different flavored licorice makes redvine taste like dirt! hickory harvest alllllllllll the way best licorice i ever had i never loved licorice untill i tried the blue raspberry and watermelon flavors
459501,B000SANU7C,AENJWE4QD5R2Y,"Heather ""Lady Heather""",1,1,5,1299024000,Delicious LAVENDER Earl Grey,"This tea is definitely heavy on the lavender, but I think it's just right with the Earl Grey. It has a very strong scent, a lovely taste, and at $11/pound with the Subscribe & Save discount, this is an amazing deal on organic tea. Thanks so much!"
407353,B0025UC3DK,A2PJD4BK458JX0,T. M. Mak,0,0,5,1335830400,Sweet corn,This is sweeter than the yellow variety. This is also difficult to find in supermarkets. Price at Amazon is very good.
23556,B000HDOOL6,A1FZ787GNUOH6A,"Rachel Hutchinson ""dodge4x4rules""",1,2,5,1270598400,Oregon Chai is amazing,"Slightly sweet and perfectly strong. It is stronger than the chai lattes you can buy at Starbucks, probably because it is powder and not liquid. To me, it tastes like what you get if you order chai latte at an Indian restaurant and add a sugar or two."
121896,B005Z6UN8S,A2PMR1N1Y7BVGD,collects.junk,0,0,5,1329264000,Delicious and fruity!,"Mmm...really enjoyed this beer.  I usually like wheat/white ales, but this one was unusually tasty, with an herby-fruity flavor plus the expected yeasty after-taste joining into a combo that goes down much too easily! 5.6% alcohol, and a perfect summer or spring sipper."
521491,B007JFXWRC,A23WE2XLY1MROA,Houston,0,0,5,1349913600,Sachets make excellent tea,"The flavor of Lipton's Herbal Blckberry Vanilla tea is not unique, (I've tasted other similar berry/vanilla combinations before), but it is still delicious. Strong without being bitter or tart, it is enjoyable both hot and cold. And, importantly to those of us who think tea cups can never be too large, it is powerful enough to make one very large cup, or two normal sized cups.<br /><br />Some of the flavor can likely be credited to the sachets that the tea is packaged in. Triangle shaped tea bags made out of a silken material, they have been used for years by fine tea producers, (and are not unique to Lipton, no matter their claims). They are a compromise between using loose tea and traditional tea bags. Loose tea is made with larger leaves/herbals, because they are able to spread through the water and infuse easily. Traditional tea bags are made with smaller pieces because they have less surface area that can be exposed, limiting their ability to infuse the water, and resulting in a ""brisker""/sharper flavor. Sachets are a compromise between the two; the leaves/herbals are larger, resulting in less briskness, i.e. better flavor, but you still have the ease of use of a tea bag.<br /><br />Even if Blackberry Vanilla isn't for you, Lipton has got the sachets right, and I would recommend trying another in the line to see what a difference it makes to the flavor."
165258,B000EVG8J2,A1TGWEWHV83ZFN,Kathy Herrin,0,0,5,1267920000,Gluten Free Wafers,"These chocolate wafers are delicious.  It's hard to find gluten free products that taste great, but these hit the mark.  They are a staple in my pantry."
